"time.yy","time.mm","time.dd","time.hh","tre200h0","ure200h0","fkl010h0","fkl010h1","dkl010h0","skycover","gls","str.diffus","str.direkt","operating_temperature","date","dewp","lat","lon","strinside","wbgt_inside","wbgt_sun","wbgt_shadow"
2060,"05","01","00",11.8,88.6,0.5,3.1,162,96,0,0,0,17.491584,"2060-05-01 00:00:00",9.52,47.4,8.55,0,14.4270127810921,10.2015604635177,10.2015604635177
2060,"05","01","01",12.1,90,1,2.9,167,98,0,0,0,16.899194,"2060-05-01 01:00:00",10.1,47.4,8.55,0,14.2654164813304,10.7920562699878,10.7920562699878
2060,"05","01","02",12.5,90.3,1.7,2.7,194,99,0,0,0,16.494409,"2060-05-01 02:00:00",10.56,47.4,8.55,0,14.1809489025582,11.3223727902308,11.3223727902308
2060,"05","01","03",12.7,90.4,1.7,2.7,197,100,0,0,0,16.109555,"2060-05-01 03:00:00",10.78,47.4,8.55,0,14.0274352249152,11.5303440967307,11.5303440967307
2060,"05","01","04",12.8,90.7,1,2.8,207,100,0,0,0,15.753822,"2060-05-01 04:00:00",10.94,47.4,8.55,0,13.8709172981753,11.5519437027685,11.5519437027685
2060,"05","01","05",12.8,90.6,0.7,2.9,202,100,9,0,0,15.490922,"2060-05-01 05:00:00",10.92,47.4,8.55,0,13.7059334712431,11.4620315278405,11.4620315278405
2060,"05","01","06",12.9,90.4,0.8,2.7,207,100,18,18,0,18.71665,"2060-05-01 06:00:00",10.98,47.4,8.55,0,15.6464001848855,11.5787384434998,11.5787384434998
2060,"05","01","07",13,90.2,1,3.6,186,100,34,34,0,18.888328,"2060-05-01 07:00:00",11.04,47.4,8.55,0,15.7681216377069,11.712784176285,11.712784176285
2060,"05","01","08",13.2,90.4,2,4,189,100,42,42,0,19.001443,"2060-05-01 08:00:00",11.28,47.4,8.55,0,15.91734326868,12.0570104518297,12.0570104518297
2060,"05","01","09",13.4,90.5,3.1,6.9,192,100,69,69,0,19.069787,"2060-05-01 09:00:00",11.5,47.4,8.55,0,16.0338779390378,12.3276722299826,12.3276722299826
2060,"05","01","10",13.8,90.5,3.5,6.8,192,100,79,79,0,19.132787,"2060-05-01 10:00:00",11.9,47.4,8.55,0,16.2113289239967,12.7408688774233,12.7408688774233
2060,"05","01","11",14.6,88.8,3.4,6.1,200,100,131,131,0,19.20174,"2060-05-01 11:00:00",12.36,47.4,8.55,0,16.4157639795412,13.3913425834698,13.3913425834698
2060,"05","01","12",15.4,85.9,3.4,8.6,200,100,165,164,1,19.271806,"2060-05-01 12:00:00",12.58,47.4,8.55,0,16.535956456221,13.9470450183408,13.9423205331409
2060,"05","01","13",16.5,80.4,3.6,8,204,100,340,330,12,19.500878,"2060-05-01 13:00:00",12.58,47.4,8.55,0,16.6687356514405,14.6316028076624,14.5761107610535
2060,"05","01","14",17,75.6,3.7,8.3,227,100,207,206,1,19.950317,"2060-05-01 14:00:00",12.12,47.4,8.55,0,16.7647669384314,14.6829819636575,14.6782321433402
2060,"05","01","15",17.2,76.5,4.3,8.8,229,100,133,133,0,20.420801,"2060-05-01 15:00:00",12.5,47.4,8.55,0,17.1717189129772,14.9579756944183,14.9579756944183
2060,"05","01","16",16.4,83.1,3.5,7.9,209,100,37,37,0,20.779178,"2060-05-01 16:00:00",13.02,47.4,8.55,0,17.5644947792809,14.6972066101774,14.6972066101774
2060,"05","01","17",15.7,88.1,4.8,10,198,100,10,10,0,20.625041,"2060-05-01 17:00:00",13.32,47.4,8.55,0,17.5854707896368,14.4581141154885,14.4581141154885
2060,"05","01","18",15.8,86,4.6,9.4,205,100,1,0,0,20.064378,"2060-05-01 18:00:00",13,47.4,8.55,0,17.14668240125,14.3762645539047,14.3762645539047
2060,"05","01","19",15.7,85.8,3.2,7,209,99,0,0,0,19.881306,"2060-05-01 19:00:00",12.86,47.4,8.55,0,16.9902094353411,14.223122617873,14.223122617873
2060,"05","01","20",15.6,84.7,4.3,8.6,208,98,0,0,0,19.827652,"2060-05-01 20:00:00",12.54,47.4,8.55,0,16.8434552134744,14.0652117244916,14.0652117244916
2060,"05","01","21",15.6,84.3,4.5,11.4,219,97,0,0,0,19.793349,"2060-05-01 21:00:00",12.46,47.4,8.55,0,16.7948737388918,14.0369161030653,14.0369161030653
2060,"05","01","22",15.5,84.9,4.7,9.6,215,96,0,0,0,18.792386,"2060-05-01 22:00:00",12.48,47.4,8.55,0,16.2211057933262,13.9922798524715,13.9922798524715
2060,"05","01","23",15.5,83.9,2.9,5.9,219,95,0,0,0,18.021753,"2060-05-01 23:00:00",12.28,47.4,8.55,0,15.698419787421,13.8580152913772,13.8580152913772
2060,"05","02","00",15.7,84.8,2.1,5.4,217,94,0,0,0,17.66073,"2060-05-02 00:00:00",12.66,47.4,8.55,0,15.6270956250591,14.0881007121611,14.0881007121611
2060,"05","02","01",15.6,87,2.2,4.2,209,93,0,0,0,17.403194,"2060-05-02 01:00:00",13,47.4,8.55,0,15.6040309323452,14.1785613671608,14.1785613671608
2060,"05","02","02",15.3,89.1,2,4.4,225,92,0,0,0,17.159508,"2060-05-02 02:00:00",13.12,47.4,8.55,0,15.5072059540708,14.0441686709773,14.0441686709773
2060,"05","02","03",15.4,87.9,1.8,3.7,232,91,0,0,0,16.929547,"2060-05-02 03:00:00",12.98,47.4,8.55,0,15.3194697412718,14.0275795914139,14.0275795914139
2060,"05","02","04",15.3,89.1,2.1,4.3,210,90,3,0,0,16.723606,"2060-05-02 04:00:00",13.12,47.4,8.55,0,15.2522697128839,14.0509295014066,14.0509295014066
2060,"05","02","05",15.6,83.3,2,4.9,236,89,72,0,0,16.595445,"2060-05-02 05:00:00",12.26,47.4,8.55,0,14.8525128233052,13.8595973147928,13.8595973147928
2060,"05","02","06",15.8,82.6,1.9,4.3,234,88,85,64,158,19.10197,"2060-05-02 06:00:00",12.32,47.4,8.55,0,16.3433209672833,16.333132865994,13.9923602843224
2060,"05","02","07",15.5,88.2,2.5,6.6,249,88,72,72,0,19.242754,"2060-05-02 07:00:00",13.14,47.4,8.55,0,16.7245582206707,14.1967763989377,14.1967763989377
2060,"05","02","08",15.7,87.2,2.7,6.6,270,88,197,184,28,19.451567,"2060-05-02 08:00:00",13.14,47.4,8.55,0,16.8450466225388,14.5087771024458,14.3203819539849
2060,"05","02","09",16.6,83.5,2.2,5,261,88,381,275,173,19.789634,"2060-05-02 09:00:00",13.3,47.4,8.55,0,17.0989338227744,15.9943536400572,14.8740076541384
2060,"05","02","10",17.9,72.9,1.9,5.2,263,88,515,335,248,20.323342,"2060-05-02 10:00:00",12.48,47.4,8.55,0,17.1083628031196,16.845945376421,15.2589128649249
2060,"05","02","11",18.7,66.9,1.2,3.8,277,88,445,364,100,21.055098,"2060-05-02 11:00:00",12.08,47.4,8.55,0,17.3896641698197,16.2564187519925,15.4980425111556
2060,"05","02","12",19.5,62.1,1.2,3.6,307,88,498,391,126,21.650955,"2060-05-02 12:00:00",11.92,47.4,8.55,0,17.6776966896515,16.8293769883499,15.8927630150525
2060,"05","02","13",19.4,61.9,1.3,3.2,328,90,311,304,9,22.357854,"2060-05-02 13:00:00",11.78,47.4,8.55,0,18.036322654414,15.858305281101,15.7923939114679
2060,"05","02","14",19.5,64.4,2.1,4.6,338,92,200,199,2,22.625743,"2060-05-02 14:00:00",12.38,47.4,8.55,0,18.3944278406554,16.1473921032662,16.1351866884311
2060,"05","02","15",18.9,65.6,1.1,2.9,326,94,161,161,0,22.75589,"2060-05-02 15:00:00",12.02,47.4,8.55,0,18.3456216278179,15.5773053159506,15.5773053159506
2060,"05","02","16",18.4,67.9,1.3,3.1,14,96,90,90,0,22.819668,"2060-05-02 16:00:00",11.98,47.4,8.55,0,18.3685144183914,15.2983086969831,15.2983086969831
2060,"05","02","17",17.1,79.9,1.5,5.6,263,98,9,9,0,22.826545,"2060-05-02 17:00:00",13.08,47.4,8.55,0,18.7529150047509,15.0162907179368,15.0162907179368
2060,"05","02","18",16.3,81.9,1.7,5.8,247,100,4,4,0,22.482625,"2060-05-02 18:00:00",12.68,47.4,8.55,0,18.4169611870748,14.4117426326501,14.4117426326501
2060,"05","02","19",16.1,82.2,0.9,2.6,188,100,0,0,0,22.12256,"2060-05-02 19:00:00",12.54,47.4,8.55,0,18.1626611288742,14.1371063606439,14.1371063606439
2060,"05","02","20",15.7,84.7,0.8,2.1,196,100,0,0,0,21.385291,"2060-05-02 20:00:00",12.64,47.4,8.55,0,17.7759166883066,13.9229763678309,13.9229763678309
2060,"05","02","21",15.4,88.3,1.1,2.4,158,100,0,0,0,20.845552,"2060-05-02 21:00:00",13.06,47.4,8.55,0,17.6170073416355,13.9825556872546,13.9825556872546
2060,"05","02","22",15.1,90.3,0.6,1.7,117,100,0,0,0,19.965578,"2060-05-02 22:00:00",13.16,47.4,8.55,0,17.1484323174602,13.7294276220876,13.7294276220876
2060,"05","02","23",15,90.8,0.7,1.6,180,100,0,0,0,19.244975,"2060-05-02 23:00:00",13.16,47.4,8.55,0,16.7332496011041,13.7043496026542,13.7043496026542
2060,"05","03","00",14.8,90.3,0.9,2.2,180,100,0,0,0,18.741609,"2060-05-03 00:00:00",12.86,47.4,8.55,0,16.3308713098813,13.5114304648153,13.5114304648153
2060,"05","03","01",14.7,90.1,1,4.1,216,100,0,0,0,18.308269,"2060-05-03 01:00:00",12.72,47.4,8.55,0,16.0272321931719,13.4142950601548,13.4142950601548
2060,"05","03","02",15.3,86.9,1.7,3.7,207,100,0,0,0,17.948845,"2060-05-03 02:00:00",12.68,47.4,8.55,0,15.8028572264248,13.8360388246284,13.8360388246284
2060,"05","03","03",15.2,90.2,1.1,2.8,212,100,0,0,0,17.648301,"2060-05-03 03:00:00",13.24,47.4,8.55,0,15.8378434569516,13.9430003056604,13.9430003056604
2060,"05","03","04",15.4,89.9,0.6,1.8,248,100,0,0,0,17.356635,"2060-05-03 04:00:00",13.38,47.4,8.55,0,15.7215108782174,13.9992824827713,13.9992824827713
2060,"05","03","05",15.5,90.3,1.5,4.4,188,100,10,0,0,17.162202,"2060-05-03 05:00:00",13.56,47.4,8.55,0,15.677664478406,14.3040122362061,14.3040122362061
2060,"05","03","06",16,89.9,2.2,7.6,229,100,31,31,0,19.34894,"2060-05-03 06:00:00",13.98,47.4,8.55,0,17.1017081538056,14.8234134031934,14.8234134031934
2060,"05","03","07",16.4,89.3,2.3,5.5,205,100,59,59,0,19.389242,"2060-05-03 07:00:00",14.26,47.4,8.55,0,17.232189457743,15.1758108750499,15.1758108750499
2060,"05","03","08",16.3,89.6,1.2,3.7,207,100,97,97,0,19.688834,"2060-05-03 08:00:00",14.22,47.4,8.55,0,17.38790127625,15.0105479885438,15.0105479885438
2060,"05","03","09",16.8,89.2,1.1,2.4,191,100,170,170,1,19.981155,"2060-05-03 09:00:00",14.64,47.4,8.55,0,17.7163063551635,15.4723056616104,15.4634915214675
2060,"05","03","10",17.3,90,1.4,2.9,193,100,197,197,1,20.297102,"2060-05-03 10:00:00",15.3,47.4,8.55,0,18.1534739682319,16.0789658232606,16.0716933447359
2060,"05","03","11",17.5,89.6,1.6,3.2,208,100,191,190,2,20.65736,"2060-05-03 11:00:00",15.42,47.4,8.55,0,18.4036536226396,16.2674920253437,16.2544112468744
2060,"05","03","12",18,89.3,2,5.1,186,100,309,301,10,20.838762,"2060-05-03 12:00:00",15.86,47.4,8.55,0,18.6803723691541,16.8125253748676,16.7547132226115
2060,"05","03","13",18.4,87.8,1.1,3.6,207,96,240,238,3,21.379088,"2060-05-03 13:00:00",15.96,47.4,8.55,0,19.0220460523036,16.9663566147099,16.9433557452986
2060,"05","03","14",18.5,87.9,1.3,5.1,185,92,118,118,0,21.888592,"2060-05-03 14:00:00",16.08,47.4,8.55,0,19.3533577353892,17.0750795567367,17.0750795567367
2060,"05","03","15",19.4,83,1,3,234,88,170,169,1,22.255281,"2060-05-03 15:00:00",16,47.4,8.55,0,19.5251988411929,17.5084427121435,17.4995231442353
2060,"05","03","16",20,79.4,1.8,3.9,193,83,174,172,3,22.417817,"2060-05-03 16:00:00",15.88,47.4,8.55,0,19.5680924129812,17.8667910017535,17.8436731951031
2060,"05","03","17",20.3,76.7,1.1,2.5,229,79,65,65,0,22.492123,"2060-05-03 17:00:00",15.64,47.4,8.55,0,19.5155420302099,17.8479118920604,17.8479118920604
2060,"05","03","18",19.6,79.9,0.8,5.9,248,75,12,12,0,22.155104,"2060-05-03 18:00:00",15.58,47.4,8.55,0,19.3045915255688,17.3945447881046,17.3945447881046
2060,"05","03","19",19.2,83.9,0.6,1.6,194,77,0,0,0,21.925214,"2060-05-03 19:00:00",15.98,47.4,8.55,0,19.3339875105952,17.3050573711203,17.3050573711203
2060,"05","03","20",18.7,86.7,0.8,1.8,211,79,0,0,0,21.392606,"2060-05-03 20:00:00",16.04,47.4,8.55,0,19.0615258614814,17.0986510721433,17.0986510721433
2060,"05","03","21",19.2,87.1,3.2,10.4,259,81,0,0,0,20.961113,"2060-05-03 21:00:00",16.62,47.4,8.55,0,19.0564177428122,17.796902420035,17.796902420035
2060,"05","03","22",18.8,87.9,2.2,5.9,253,83,0,0,0,20.389399,"2060-05-03 22:00:00",16.38,47.4,8.55,0,18.639844048915,17.4361904642393,17.4361904642393
2060,"05","03","23",18.8,86.4,2.3,5.2,219,85,0,0,0,19.867521,"2060-05-03 23:00:00",16.08,47.4,8.55,0,18.2252142374806,17.3056524686875,17.3056524686875
2060,"05","04","00",18.3,90.6,2.4,4.8,192,88,0,0,0,19.518592,"2060-05-04 00:00:00",16.42,47.4,8.55,0,18.1694407292481,17.1921686883051,17.1921686883051
2060,"05","04","01",18.2,91,1.4,2.8,198,90,0,0,0,19.204714,"2060-05-04 01:00:00",16.4,47.4,8.55,0,17.9851554563371,17.0652583307471,17.0652583307471
2060,"05","04","02",17.9,91.8,1,2.3,201,92,0,0,0,18.918086,"2060-05-04 02:00:00",16.26,47.4,8.55,0,17.7659032100619,16.7888113227493,16.7888113227493
2060,"05","04","03",17.7,91.4,1,3.7,167,94,0,0,0,18.618113,"2060-05-04 03:00:00",15.98,47.4,8.55,0,17.4807645547034,16.5505115820354,16.5505115820354
2060,"05","04","04",17.5,91.1,0.5,2,217,96,2,0,0,18.318224,"2060-05-04 04:00:00",15.72,47.4,8.55,0,17.2038380528274,16.198826918871,16.198826918871
2060,"05","04","05",17.4,90.8,1,3.3,180,98,15,0,0,18.085348,"2060-05-04 05:00:00",15.56,47.4,8.55,0,17.0058636812978,16.1938335548317,16.1938335548317
2060,"05","04","06",17.5,90.8,1.7,3.9,158,100,116,71,312,19.627179,"2060-05-04 06:00:00",15.66,47.4,8.55,0,17.9196024834226,20.1999441957666,16.3697320007593
2060,"05","04","07",18.1,88.8,1,2.2,210,100,182,108,239,19.640268,"2060-05-04 07:00:00",15.86,47.4,8.55,0,18.0079476069698,19.6371853326148,16.7185211902734
2060,"05","04","08",17.9,89.1,0.8,1.9,220,100,149,148,2,20.318611,"2060-05-04 08:00:00",15.72,47.4,8.55,0,18.3327748953571,16.5318903762216,16.5093852466119
2060,"05","04","09",18.3,87.7,0.5,1.6,169,100,205,202,5,20.782629,"2060-05-04 09:00:00",15.84,47.4,8.55,0,18.6409561917728,16.7668253561026,16.7058796808141
2060,"05","04","10",18.9,84.5,0.4,1.2,198,100,212,210,3,21.135557,"2060-05-04 10:00:00",15.8,47.4,8.55,0,18.8223683532016,17.0233169853968,16.9861612218154
2060,"05","04","11",19.4,79.1,0.4,1.5,198,100,322,319,3,21.497321,"2060-05-04 11:00:00",15.22,47.4,8.55,0,18.796844133209,17.0523582481226,17.0167369181961
2060,"05","04","12",20.4,72.8,0.6,2,217,100,329,319,13,21.739092,"2060-05-04 12:00:00",14.96,47.4,8.55,0,18.832113932957,17.6607898714504,17.5335341033152
2060,"05","04","13",20.9,68,0.7,2.5,121,98,376,360,18,22.269622,"2060-05-04 13:00:00",14.5,47.4,8.55,0,18.9555872609029,17.808380996076,17.6412006680622
2060,"05","04","14",22.2,64.7,1.1,2.9,212,96,520,303,273,22.537562,"2060-05-04 14:00:00",15.14,47.4,8.55,0,19.3479579689896,20.7846215205449,18.6744062153186
2060,"05","04","15",22.3,65,1.1,3.4,79,94,154,153,1,22.750863,"2060-05-04 15:00:00",15.3,47.4,8.55,0,19.5281369112118,18.8040518587735,18.7956212954656
2060,"05","04","16",21.9,68.8,0.7,2.7,108,92,113,113,0,22.882974,"2060-05-04 16:00:00",15.66,47.4,8.55,0,19.7403655900896,18.6815441726723,18.6815441726723
2060,"05","04","17",21.6,69.5,0.3,1.3,207,90,61,61,0,22.923999,"2060-05-04 17:00:00",15.5,47.4,8.55,0,19.7013143627106,18.3393851175383,18.3393851175383
2060,"05","04","18",21.5,75.4,0.5,2,45,88,9,9,0,22.911779,"2060-05-04 18:00:00",16.58,47.4,8.55,0,20.1185550121861,18.8190023164234,18.8190023164234
2060,"05","04","19",21.1,81.7,1.6,5.7,42,83,0,0,0,22.863014,"2060-05-04 19:00:00",17.44,47.4,8.55,0,20.4406905947885,19.1209758052971,19.1209758052971
2060,"05","04","20",20.5,83.9,1.1,4.2,83,79,0,0,0,22.379839,"2060-05-04 20:00:00",17.28,47.4,8.55,0,20.1103723722827,18.6867807859431,18.6867807859431
2060,"05","04","21",20,85.4,1.3,4.3,68,75,0,0,0,21.956131,"2060-05-04 21:00:00",17.08,47.4,8.55,0,19.7953281298205,18.3453265980174,18.3453265980174
2060,"05","04","22",19.2,88.5,1.3,3.7,160,71,0,0,0,21.274767,"2060-05-04 22:00:00",16.9,47.4,8.55,0,19.3452997093492,17.8300653646413,17.8300653646413
2060,"05","04","23",18.9,87.5,1.1,4.8,139,67,0,0,0,20.730053,"2060-05-04 23:00:00",16.4,47.4,8.55,0,18.8379423950331,17.4169749696359,17.4169749696359
2060,"05","05","00",18.8,86.3,0.7,1.8,236,62,0,0,0,20.346427,"2060-05-05 00:00:00",16.06,47.4,8.55,0,18.4854388667354,17.1424038602811,17.1424038602811
2060,"05","05","01",18.7,88.6,1.3,6,297,58,0,0,0,20.036012,"2060-05-05 01:00:00",16.42,47.4,8.55,0,18.4589514371141,17.3385070874239,17.3385070874239
2060,"05","05","02",19,82.1,1.9,5.6,360,54,0,0,0,19.774889,"2060-05-05 02:00:00",15.42,47.4,8.55,0,17.9065755774755,17.1022600357779,17.1022600357779
2060,"05","05","03",18.6,84.7,0.5,2.3,135,50,0,0,0,19.547081,"2060-05-05 03:00:00",15.54,47.4,8.55,0,17.8260717208183,16.7422210492903,16.7422210492903
2060,"05","05","04",18,87.5,2,5.8,75,46,9,0,0,19.289886,"2060-05-05 04:00:00",15.5,47.4,8.55,0,17.6646170136847,16.5938351447173,16.5938351447173
2060,"05","05","05",18,86.6,1,2.8,180,42,67,0,0,19.106176,"2060-05-05 05:00:00",15.32,47.4,8.55,0,17.4881897234141,16.4222628877674,16.4222628877674
2060,"05","05","06",18.5,84.2,0.8,2.2,333,38,114,67,312,20.056079,"2060-05-05 06:00:00",15.34,47.4,8.55,0,18.0333945414232,21.1999557119226,16.6765188458486
2060,"05","05","07",19.6,79.1,0.6,1.5,90,46,120,113,23,20.036141,"2060-05-05 07:00:00",15.42,47.4,8.55,0,18.0539637488585,17.6357598581585,17.2826958597669
2060,"05","05","08",21,72.2,1.9,4.6,205,54,176,171,13,21.164487,"2060-05-05 08:00:00",15.44,47.4,8.55,0,18.6961933054886,18.2981498062492,18.2012597015426
2060,"05","05","09",24,46.9,4.6,11.2,247,62,149,149,0,22.06951,"2060-05-05 09:00:00",13.38,47.4,8.55,0,18.4305776200849,19.0557502759456,19.0557502759456
2060,"05","05","10",25.3,44.1,6.1,14.7,256,71,573,330,329,22.419382,"2060-05-05 10:00:00",14.12,47.4,8.55,0,18.8984813015571,21.1965726387109,20.0472118461435
2060,"05","05","11",25,45.2,6.9,13.2,250,79,403,357,56,22.708031,"2060-05-05 11:00:00",14.04,47.4,8.55,0,19.0315575425013,20.0412815373389,19.8632284924661
2060,"05","05","12",24.5,49.9,4.8,11.4,256,88,244,241,3,22.975147,"2060-05-05 12:00:00",14.48,47.4,8.55,0,19.3439089285008,19.7621028746424,19.7508956877815
2060,"05","05","13",23.6,56,3.6,9,272,90,131,131,0,23.176315,"2060-05-05 13:00:00",14.8,47.4,8.55,0,19.5757544638571,19.3827254111043,19.3827254111043
2060,"05","05","14",22,65.2,2,4.9,298,92,150,150,0,23.295745,"2060-05-05 14:00:00",15.04,47.4,8.55,0,19.7325836554633,18.5789078646643,18.5789078646643
2060,"05","05","15",21.3,64.4,2.8,8.1,300,94,148,148,0,23.36577,"2060-05-05 15:00:00",14.18,47.4,8.55,0,19.4521851070517,17.8737712912968,17.8737712912968
2060,"05","05","16",19,74.4,3.8,10.8,306,96,74,74,0,23.403257,"2060-05-05 16:00:00",13.88,47.4,8.55,0,19.3641791969854,16.514988840234,16.514988840234
2060,"05","05","17",17.8,83.3,2,6.5,286,98,61,61,0,23.389438,"2060-05-05 17:00:00",14.46,47.4,8.55,0,19.5683127953375,16.0287779850386,16.0287779850386
2060,"05","05","18",17.4,83.4,2.7,6.9,261,100,10,10,0,23.327541,"2060-05-05 18:00:00",14.08,47.4,8.55,0,19.3942645098639,15.6772205224275,15.6772205224275
2060,"05","05","19",17.2,84.4,1.8,5.9,225,99,0,0,0,23.241353,"2060-05-05 19:00:00",14.08,47.4,8.55,0,19.3458975984748,15.5171738162503,15.5171738162503
2060,"05","05","20",17,88.6,1.5,7.3,150,98,0,0,0,22.815435,"2060-05-05 20:00:00",14.72,47.4,8.55,0,19.3441202193073,15.657341813333,15.657341813333
2060,"05","05","21",16.8,88.2,1.1,3.4,180,97,0,0,0,22.411131,"2060-05-05 21:00:00",14.44,47.4,8.55,0,19.012641384541,15.3761371521437,15.3761371521437
2060,"05","05","22",16.8,89,0.6,1.6,194,96,0,0,0,21.604163,"2060-05-05 22:00:00",14.6,47.4,8.55,0,18.6188887991111,15.3383039671469,15.3383039671469
2060,"05","05","23",16.5,89.8,1,3.6,180,95,0,0,0,20.937469,"2060-05-05 23:00:00",14.46,47.4,8.55,0,18.1892617154242,15.1990323606482,15.1990323606482
2060,"05","06","00",16.2,89.3,1,2.9,144,94,0,0,0,20.375677,"2060-05-06 00:00:00",14.06,47.4,8.55,0,17.7185808584118,14.853948069973,14.853948069973
2060,"05","06","01",15.9,89,0.8,2.1,172,93,0,0,0,19.920533,"2060-05-06 01:00:00",13.7,47.4,8.55,0,17.3231160760225,14.4859326038641,14.4859326038641
2060,"05","06","02",15.6,88.7,0.4,1.3,180,92,0,0,0,19.516186,"2060-05-06 02:00:00",13.34,47.4,8.55,0,16.9564770810798,14.0055960069881,14.0055960069881
2060,"05","06","03",15.6,88.5,1.8,6.8,283,91,0,0,0,19.137969,"2060-05-06 03:00:00",13.3,47.4,8.55,0,16.7236143124407,14.2774658016738,14.2774658016738
2060,"05","06","04",13.8,84,2.5,7.2,283,90,1,0,0,18.722221,"2060-05-06 04:00:00",10.6,47.4,8.55,0,15.5202224739641,12.1746345935641,12.1746345935641
2060,"05","06","05",13.5,85.7,2.2,6.2,276,89,13,0,0,18.261677,"2060-05-06 05:00:00",10.64,47.4,8.55,0,15.2612667077644,11.993714146145,11.993714146145
2060,"05","06","06",13.6,84.7,1.4,3.1,167,88,42,42,0,19.789835,"2060-05-06 06:00:00",10.54,47.4,8.55,0,16.1293046833148,11.9393189305311,11.9393189305311
2060,"05","06","07",13.7,83.6,2.3,5.6,167,83,98,98,0,19.81719,"2060-05-06 07:00:00",10.42,47.4,8.55,0,16.1055951317932,12.032981568457,12.032981568457
2060,"05","06","08",14.2,83.7,2.3,5.2,180,79,189,179,20,19.830909,"2060-05-06 08:00:00",10.94,47.4,8.55,0,16.287440907373,12.6801071646349,12.5327705942226
2060,"05","06","09",15,78.4,3.1,6.1,190,75,444,275,272,19.870739,"2060-05-06 09:00:00",10.68,47.4,8.55,0,16.2234620657452,14.4680546046232,12.9404725077451
2060,"05","06","10",16.6,68.3,1.8,4.8,176,71,805,185,699,20.017422,"2060-05-06 10:00:00",10.26,47.4,8.55,0,16.170671007631,17.7500845337611,13.6466385511595
2060,"05","06","11",18.1,62.6,2.1,5.3,204,67,899,194,725,20.58735,"2060-05-06 11:00:00",10.62,47.4,8.55,0,16.6232814837497,18.5398933029159,14.6708009301835
2060,"05","06","12",18.8,54.4,1.9,5.7,188,62,908,158,876,21.481454,"2060-05-06 12:00:00",9.68,47.4,8.55,0,16.8440497134947,19.0251036048079,14.7237539583103
2060,"05","06","13",19.4,52.4,2.2,4.7,196,65,864,258,714,22.477722,"2060-05-06 13:00:00",9.88,47.4,8.55,0,17.4881533395741,18.9586029281382,15.1569432619848
2060,"05","06","14",19.7,53.8,1.3,5.6,193,67,307,290,22,22.790297,"2060-05-06 14:00:00",10.46,47.4,8.55,0,17.8522921465326,15.6429829918272,15.4748488586007
2060,"05","06","15",19.8,50.3,0.9,2.6,243,69,203,202,2,23.007163,"2060-05-06 15:00:00",9.86,47.4,8.55,0,17.7894311738396,15.290751603401,15.2712458953307
2060,"05","06","16",20,50.5,1.5,3.4,210,71,184,182,3,23.158513,"2060-05-06 16:00:00",10.1,47.4,8.55,0,17.9517518642738,15.5620123739582,15.5359851916537
2060,"05","06","17",19.6,52.3,2.5,8,280,73,93,93,0,22.950433,"2060-05-06 17:00:00",10.06,47.4,8.55,0,17.8187860074462,15.3486853451564,15.3486853451564
2060,"05","06","18",18.1,59.1,3.2,9.6,299,75,34,34,0,22.565448,"2060-05-06 18:00:00",9.92,47.4,8.55,0,17.551634832164,14.4626844165442,14.4626844165442
2060,"05","06","19",17.3,59.9,2.7,7.8,308,74,1,0,0,22.096024,"2060-05-06 19:00:00",9.28,47.4,8.55,0,17.0800336845378,13.7518897961668,13.7518897961668
2060,"05","06","20",16.7,58.7,2.8,7.6,279,73,0,0,0,21.633812,"2060-05-06 20:00:00",8.44,47.4,8.55,0,16.5552583003989,13.1111633127388,13.1111633127388
2060,"05","06","21",16.4,58.4,2.1,5.8,252,72,0,0,0,21.191688,"2060-05-06 21:00:00",8.08,47.4,8.55,0,16.1873261731965,12.7733724129317,12.7733724129317
2060,"05","06","22",16.5,55.8,1.2,4.2,225,71,0,0,0,20.803137,"2060-05-06 22:00:00",7.66,47.4,8.55,0,15.8336463607903,12.6072663749165,12.6072663749165
2060,"05","06","23",15.6,70.3,0.6,1.8,217,70,0,0,0,20.406688,"2060-05-06 23:00:00",9.66,47.4,8.55,0,16.2062019476001,12.6381550220222,12.6381550220222
2060,"05","07","00",15.2,81.1,0.6,2.2,236,69,0,0,0,19.96073,"2060-05-07 00:00:00",11.42,47.4,8.55,0,16.5268626874704,13.0727629687196,13.0727629687196
2060,"05","07","01",15,83.8,0.5,1.2,288,68,0,0,0,19.535056,"2060-05-07 01:00:00",11.76,47.4,8.55,0,16.3966532524193,13.0474970677006,13.0474970677006
2060,"05","07","02",14.7,80.8,0.7,3.4,301,67,0,0,0,19.114391,"2060-05-07 02:00:00",10.86,47.4,8.55,0,15.8396375460114,12.5859049888051,12.5859049888051
2060,"05","07","03",13.9,72.5,1.5,4.6,278,66,0,0,0,18.672072,"2060-05-07 03:00:00",8.4,47.4,8.55,0,14.7792635926175,11.329699661368,11.329699661368
2060,"05","07","04",13.7,63.3,1.7,4.3,277,65,8,0,0,18.225925,"2060-05-07 04:00:00",6.36,47.4,8.55,0,13.9055513852898,10.5294990184326,10.5294990184326
2060,"05","07","05",13.9,60.2,1.5,4.2,291,64,62,0,0,17.834225,"2060-05-07 05:00:00",5.94,47.4,8.55,0,13.5474566941305,10.4946091237005,10.4946091237005
2060,"05","07","06",14.4,57.9,1.5,3.8,312,62,181,46,285,17.506188,"2060-05-07 06:00:00",5.98,47.4,8.55,0,13.3569992930269,15.0690933554756,10.816356602397
